userid,movieid,rating,timestamp
5404,2359,3,960345013
4193,3441,2,965329315
2836,2858,5,972574848
2012,1148,3,974675414
1404,3448,3,974764225
5096,785,4,962379490
673,3861,1,975619022
2106,2086,2,974755147
5287,3649,3,961086508
667,1258,3,977090074
1952,3752,3,978676583
934,3354,3,991940536
2404,50,5,974258692
382,3569,5,976300680
6016,2018,3,956778991
274,2890,5,976595004
1053,2338,1,974953314
1242,288,3,974832468
5329,1210,4,961011554
3518,3325,3,970504001
4084,3798,4,987266918
3693,1080,4,966359730
1194,110,3,1036258160
4948,1094,4,962642285
412,608,5,976287395
1261,2021,5,974823024
4837,3700,2,962890820
881,513,4,1014315526
1542,780,4,974744079
3380,353,2,967675291
2024,2502,5,974672767
5433,3253,4,960049614
5567,590,4,959347437
5111,982,5,962332668
2583,2645,4,974074951
2470,593,4,974156974
710,1371,3,975568878
1383,3635,3,975980437
1776,1997,4,985102471
3414,471,3,967406894
3823,260,5,965944584
156,17,4,977251565
4337,924,5,965237899
1101,1128,3,982008131
4186,750,5,965327353
5798,1580,3,958060246
2777,6,4,973050066
350,593,4,976326197
1449,1013,2,976315175
4600,3712,3,988781821
5522,733,4,960092565
2796,1032,4,997319830
2928,3462,5,971557051
524,3925,4,976169629
5526,3379,4,963099963
1230,3052,5,974836138
5604,213,5,959997895
4418,1729,3,1018134209
4899,800,5,962703508
2137,546,3,974640741
1120,3809,4,974912923
18,1210,5,978153076
4303,3104,4,965268461
2666,509,1,973448263
5137,1762,4,964337383
4040,908,5,965504167
556,673,2,976057699
302,368,3,976503749
1354,1870,2,978298584
2643,2329,5,973561968
4026,1022,3,965519361
889,3758,2,975249752
3088,2858,3,969672559
4510,2613,3,964989416
5340,2062,3,960703534
4388,1687,4,965217976
2211,2160,4,974606845
889,483,3,975261588
531,2881,3,994110014
3585,2858,3,966696734
1733,1603,4,1014008657
1671,3451,3,974793471
5061,1285,4,962482611
3820,1356,5,965946465
1837,1078,4,974918025
787,2541,1,975430152
3887,1583,2,965806208
4675,2020,4,963737915
5836,1214,4,957844667
1081,1097,4,974935986
1761,3552,2,974701675
2096,1967,5,974654117
6019,3552,4,956760134
2659,3362,3,973470013
5000,2080,5,962595412
2963,1247,4,971126307
5420,244,1,960158600
1704,2642,4,974706911
3866,314,3,965851100
2453,2928,4,980727618
649,3744,3,975705939
4948,3386,2,962640172
855,101,4,976340460
985,50,4,975098127
4105,2395,4,965408571
1051,2672,3,989113608
4386,1984,1,965231822
391,3044,1,976298139
4436,1678,5,965097677
5618,1193,4,964154060
2536,3316,2,974062629
5801,3471,5,958011889
2459,2340,2,974175164
2242,708,4,990483454
3357,2174,3,967695491
928,3863,3,975192621
2270,1210,5,974575404
2231,1419,3,974600065
3476,2745,5,967210550
2020,454,3,974675659
1721,500,3,974708269
1819,2193,2,974699233
3001,849,1,970619641
1329,2395,3,976832357
3669,1617,4,966378532
1546,2268,5,979188430
1962,48,2,975778501
1343,2153,3,975194730
3261,272,4,968252531
2221,1704,5,974602269
5600,3060,3,959461800
1755,2581,3,1029989056
4617,2468,4,964137948
2299,737,1,974498145
3653,1196,5,966452954
1797,2730,5,974701659
3526,991,1,967615626
1632,2064,4,974717895
770,3764,3,976184053
3491,2671,2,967068807
728,2001,4,975516014
5556,1286,3,959444835
1004,2625,2,975042118
5682,1291,5,958962867
3224,3930,4,972938375
405,1569,4,976389117
1845,2435,3,974711626
5468,2642,1,967833790
3259,3108,4,968271960
2077,3565,4,1023952005
536,3703,5,976138395
3821,3462,3,965944960
4454,1617,3,965083444
5364,662,4,960583555
5501,371,3,959799511
2118,1278,5,974842588
3709,508,5,966275078
563,3863,3,976046048
980,480,2,975731560
6030,3527,5,956718500
2907,1804,3,986593129
5349,2028,4,960663272
5126,215,5,962153540
5556,1033,4,959443516
4448,2407,4,966362370
1908,1694,3,974873858
4613,540,5,964145439
138,1234,5,977362409
3415,1196,4,967518966
3599,1377,3,969812129
6008,2028,4,956789158
4072,1198,4,965450917
1442,2600,4,974760600
255,527,5,976682488
3834,2078,4,966371669
5650,2046,3,958865707
2231,356,3,974597597
2676,924,5,973402438
3311,1120,4,968648902
5397,908,4,960311766
4786,1265,4,963001420
53,1356,5,977976185
3958,1196,5,965671647
2946,1252,5,971275360
4506,3494,4,964984688
5163,1288,4,961951816
1836,800,4,974825544
3189,1580,4,969791159
3391,3042,1,1005838939
1150,79,2,974872587
3693,2600,3,1040742717
1377,786,3,974774203
1015,2094,4,975105128
5025,1201,4,962575913
5371,1956,5,960481392
2934,762,2,971495280
539,2018,4,976140491
329,3081,3,976473140
1658,1270,4,974715458
4247,2038,4,965309318
1253,1295,2,974824453
1457,428,4,983498196
3503,1247,5,969560807
3997,480,5,965579062
357,2826,1,976319017
3147,2772,3,968963769
2446,337,4,974403793
123,3697,3,978141915
769,3101,4,975443002
2544,3504,5,974049820
4016,1217,5,965530547
282,3256,4,976571620
919,1394,4,975206640
5223,661,3,961529617
2205,359,3,974603263
5976,2972,4,956970170
586,541,5,975948149
5847,2893,3,957793543
1205,1683,4,974844609
5126,1196,4,962155242
411,951,3,997065934
1968,2080,3,974688019
5555,2717,3,959827671
1112,32,4,974950017
1675,3701,3,974711249
5085,3469,5,962396514
5065,3034,4,962914934
1019,3111,2,975366410
842,3915,5,975366230
6001,208,3,956805460
453,3617,2,1008954762
676,1961,5,975686148
6005,1407,3,956794343
4168,3260,5,965335366
1020,2273,3,975007631
1393,1265,4,975359222
1451,1342,4,1016141305
1490,3654,5,974770839
4271,3698,3,965306989
5830,3363,5,957891968
3569,1982,3,968269712
626,3897,5,975785243
816,3928,4,975470623
915,1972,1,975203038
402,2616,2,976294408
3540,104,5,969722041
173,2028,5,1023478112
1871,1233,5,974694122
604,1909,3,975871570
5152,1064,3,961970806
4169,254,2,978662609
4305,2460,3,965263623
566,1031,3,977360762
2814,1047,3,972698243
752,605,1,1029311140
931,2366,4,975189896
3219,2827,2,978358799
2205,1327,3,974606465
3029,1271,5,970363198
5364,838,4,960502770
2235,2433,3,974615434
5390,1466,4,960328406
3506,293,4,967567927
111,986,3,977512079
326,3545,3,976402096
3833,2628,4,981555311
3789,1206,5,966020468
3390,357,4,967601535
546,366,1,976068492
2641,2581,3,974536273
2627,1587,3,988659998
2011,3160,4,980543763
5643,1083,4,958890266
1472,1527,5,974767990
380,3510,4,976300943
543,799,5,976119305
2024,3524,5,974673433
5403,724,3,960312096
2388,858,5,974303035
1322,3152,5,974787365
1600,3247,3,974779855
5359,1200,4,962544030
5100,3826,2,1024620365
2757,2571,4,973192487
5096,1288,5,962379743
5600,1441,5,959464981
5594,1131,5,959226242
4647,381,3,963966493
1221,410,4,974842865
2042,1599,1,974670847
5812,412,3,960880442
5650,2948,3,958868860
2201,750,4,974605141
4015,3384,3,965534436
4287,1918,5,965278046
1422,1552,4,978465895
5920,678,2,957310244
5340,3618,4,960700028
1916,3152,5,974692822
3469,2862,3,967230926
3428,3194,4,970947743
438,3911,4,985744222
1255,2626,5,974824627
4242,292,4,965309739
4006,3448,4,965553410
591,3525,1,975910007
319,3543,5,976421494
303,3176,4,976505245
371,1245,5,976315705
4722,2692,4,963367820
5665,296,3,958758904
4922,1611,5,962672973
3836,2338,1,965970399
5549,2762,5,959471111
1752,2917,4,975729886
352,1297,1,976326838
3793,367,3,966017752
2541,2798,2,974048076
2909,2558,3,1009395843
2665,1218,2,974821273
453,1661,2,976236343
5248,909,3,961364264
1790,2060,4,974706559
3265,2421,3,968261470
1407,461,4,974763102
357,1704,5,976318658
3732,2248,3,1044228199
721,2012,3,977527749
2340,1104,5,974420633
3414,1371,4,967407190
5277,11,3,964556139
5523,849,3,959645381
5738,2347,3,958417075
3090,1225,5,969659802
2029,1234,3,974671191
3650,994,4,966457368
2800,3450,1,972860378
2888,1275,5,972058470
5426,2699,3,960101413
3648,1268,4,994801489
5567,356,4,959348949
2748,1617,5,973208888
1260,1262,5,977239823
5878,2739,3,957550369
3626,1061,4,966620839
1377,292,2,974774244
5667,3099,4,958755846
5950,2734,3,957444609
678,2136,4,989503769
1776,3791,2,974873675
1890,2363,3,974782297
3962,2001,4,965675631
1243,3421,4,994719548
5627,2752,3,959048690
329,1702,1,980791503
3713,3753,5,966269731
1880,1234,4,975382378
2955,1215,2,971204854
2882,3895,3,972242460
2047,3481,4,995392346
4233,2699,2,965313354
1074,2730,4,975200777
3026,594,4,970459903
4508,216,2,964988311
5448,1244,4,960052606
5980,1262,4,956943838
3029,466,3,970365248
352,3710,3,976327870
5950,1262,4,1046369858
2315,2262,2,974478881
4343,3180,3,965225124
3007,356,4,970540703
2124,1049,4,974654373
4943,1217,5,962641688
5058,3699,5,962484632
3017,2100,4,970547670
3056,24,3,970123892
3720,2881,4,966253803
2173,2917,4,974611134
4447,1394,5,965174476
1383,2088,2,976320913
2865,1198,4,972494017
3491,3173,1,967069538
4747,479,3,963242361
262,2091,3,976660807
4377,3225,4,965176588
2999,1967,4,970621252
4482,1242,4,965016784
6036,2237,3,956717638
2203,302,4,974606711
1912,1376,3,1008836532
2014,3751,5,974675187
4757,2794,1,963158603
3882,920,5,965826158
1790,3160,3,974708576
3201,454,4,968626077
4814,2671,3,962928932
380,2683,3,976301342
5806,480,1,957985043
4115,2259,2,965367022
5519,2021,3,959651657
2914,346,4,971761950
5090,952,1,962392563
3031,433,4,970430219
2583,1982,5,974066456
2285,3534,4,974521134
1642,1953,5,974713895
2745,480,3,973215031
2866,1639,2,973603402
4472,208,4,965064880
5306,2085,4,961012164
1803,431,4,974702639
5100,1884,3,962716392
524,175,4,976170591
3600,1235,4,966621433
411,2752,2,978453108
1883,925,4,974875942
125,1291,4,977445645
5333,1758,4,979758509
329,2335,3,977871102
5366,1282,4,960500740
4490,1252,5,965008077
6002,2728,5,956802093
4251,2916,3,965309027
5998,161,3,1001781519
5567,805,4,959347879
2896,2793,3,972062709
3292,647,4,968083668
2102,2431,1,974654892
5354,3107,5,960598136
1141,2643,1,975033768
1624,1218,5,974852632
5398,2997,5,960300306
1399,2329,5,1008601452
1760,3699,4,974701769
2859,1375,4,1028051912
2223,1591,1,975263864
911,3468,4,975271614
3542,3743,3,966875163
3226,2599,4,968435268
1884,1683,4,974701474
4704,3466,3,963545563
3892,1721,2,965799094
5061,2762,2,962481061
3250,3793,4,968300375
2737,2302,3,973228000
3004,1617,3,970603976
3557,1517,5,966805201
1324,1292,4,974778956
5663,3256,4,958769378
5448,34,5,959964987
5422,1304,5,960254195
1167,296,3,974861845
3919,3717,4,965736217
2068,914,3,974660010
4351,733,4,965438858
874,1212,5,1009754491
5878,266,1,1043783850
533,1321,4,976207847
1514,1265,5,974748242
2852,480,4,972507394
2023,2321,4,974673263
4589,2108,5,964312704
2086,2762,5,974654131
4285,2617,5,965283153
4596,1391,3,964221461
1492,593,3,974749866
5474,3702,4,959881103
4328,2529,3,965251337
989,1148,5,975097512
5744,3699,3,960249593
1812,3869,1,974845826
3626,1689,3,966597778
4579,2947,5,970625942
2804,1954,4,972790648
73,2003,3,981605211
5241,497,5,961439529
2803,3363,4,972814087
528,933,4,976245597
839,1918,1,975360252
5881,2506,5,957541379
5124,3424,3,962201213
4354,3702,5,966753558
1146,2513,4,974932620
797,1441,3,975413998
3503,2804,5,967749569
482,1371,2,976241818
3409,1343,4,967420838
1448,1503,3,976221030
970,2706,5,975143181
1187,780,4,975231436
4529,1969,2,964993725
798,3439,5,975406528
1349,1610,5,974772602
255,1242,5,976680692
289,1954,4,976568993
3394,3013,2,967492810
2935,849,1,971486496
4227,2002,4,965323654
5667,2239,4,958756156
4064,1370,3,965481533
1322,1375,3,974781764
3074,2432,4,982531999
2251,2352,4,974599261
1743,3301,4,975535528
3594,2096,3,966635401
3084,3147,5,969752403
3499,3104,3,967233402
1165,1270,5,975892459
5005,517,4,962588700
3850,1875,3,965880385
4448,1282,5,966967915
5536,2794,2,959813143
3208,2976,4,968555919
281,1200,5,976571257
4169,58,5,973310148
3626,3639,4,966607030
4122,2379,2,965360173
5805,2951,5,958007540
2934,1597,5,971488985
2265,517,5,974582815
4408,3706,4,965171549
2751,1945,3,974817260
629,3948,4,975782934
3259,1711,4,968274300
3589,786,2,966654901
4618,2455,4,964126830
264,1135,3,976714559
4932,892,5,962652910
1150,3113,1,974872244
2627,492,3,973630623
5064,3089,4,964110384
1692,1036,3,974710634
998,17,4,975191819
151,1580,3,977293174
2688,2858,4,973350187
4940,1665,3,1022015144
3213,2278,3,968518813
1100,661,4,974923882
3401,3699,3,967435831
2121,3789,5,974648410
566,2659,3,976039193
2092,3741,4,974671812
4229,597,3,965312760
5144,3252,3,962035546
5227,1591,2,961475737
4736,1600,3,963630792
3242,353,2,968349916
5852,2396,5,957755037
4720,3285,2,963385658
735,150,4,975478936
5648,2700,1,958888394
5070,1957,4,962469606
4819,2389,4,962926729
3029,1831,3,972845725
3562,1960,4,966787516
4388,3255,4,965165625
4028,2792,5,966199902
4790,1093,3,963105924
4436,506,2,965097255
5638,1013,3,958965744
1948,3440,1,974696344
2154,296,5,974619590
4468,2002,3,965071013
5636,1631,2,1003624762
861,3210,5,975341773
644,1900,1,975717742
5553,1104,4,959456741
3480,750,2,967087521
3246,3705,3,968310732
1303,2759,4,974790220
3196,2340,4,970937776
3669,1923,4,966378660
869,1923,5,975395434
3981,2858,3,965624829
4772,2935,4,963076563
1962,2431,3,975363535
2403,2571,5,974259506
3046,2841,3,970187877
229,673,2,976823202
1767,3744,3,975386734
1124,3834,3,974913374
5091,2724,3,963685144
4482,1611,3,965020798
5615,527,5,959131663
1630,1356,3,974723397
268,440,4,976647243
2078,1,3,974657741
1642,2013,3,974714334
1045,2325,1,974966057
929,3499,5,975191522
1969,1447,5,984711341
2089,593,4,974654631
415,2581,4,976290500
5837,2,3,958145140
4523,1304,4,965850376
4673,2011,4,963768414
4830,2,3,962906097
4323,2599,2,965285794
4070,3452,4,965453211
3770,1224,5,966049988
1288,2692,4,974791478
403,333,4,976306453
2929,1954,5,971591363
1329,1625,2,977503778
5118,2803,2,962297204
3259,1215,4,968272111
2012,2052,3,974677450
3420,232,4,985366549
216,3622,5,976862988
4200,3704,5,965763653
5182,3146,3,961789566
3118,2120,2,969406623
2225,2735,3,974678427
2126,3471,3,974644411
122,223,4,977480436
398,1663,4,1044567223
3892,382,2,972175120
14,2959,2,978200800
1601,1479,4,978578574
4356,32,3,965327359
787,1682,5,975787561
3471,1833,3,973316613
2465,1213,5,974325917
3226,2859,4,968435801
3490,969,4,967050053
3705,125,4,966280455
5443,593,5,959979058
4273,3363,4,989118075
1899,1211,5,975035223
5077,194,3,963203246
6035,765,3,956712633
1952,1179,3,974689789
3618,2570,4,967116217
1266,3897,4,974818923
1483,661,4,974755362
5852,3481,4,958101112
1425,653,3,980987323
1181,428,4,975013839
1116,2243,4,974913973
3841,3016,3,966001019
5682,600,3,1026790359
5699,1220,1,958618723
889,3525,3,975250403
4466,3812,3,965071086
3384,1019,3,967565961
410,2716,3,976288720
2160,2718,3,974617359
1680,1704,2,974841137
2453,1226,5,1010333400
3515,1693,5,967060994
419,1726,3,1044900431
4127,3699,3,965356931
3029,2723,2,970363807
610,2393,4,975862886
899,914,5,975216054
5682,2298,3,1026790500
5286,1230,5,961090125
3596,2936,5,966630248
5804,3317,4,957992700
1175,2316,4,974857973
2140,1214,4,974637083
2030,3527,4,974671225
1050,1422,2,974966740
4041,2770,4,965513533
810,527,5,975394424
2402,2699,2,974261545
4053,3255,4,965493463
2844,3173,2,972531186
1185,2792,4,974851628
4994,3741,5,962600381
1349,2985,5,974772572
2378,2002,3,974331883
981,1244,4,976206342
139,2078,5,977360180
2888,1967,4,972058454
1448,1009,4,977326543
1912,668,1,1022043345
3475,3317,4,1007789866
5634,1769,3,959007454
3881,2804,3,965827174
5916,1307,4,957359840
2620,1291,4,973655874
3902,2022,1,965765273
5851,904,5,957757872
5964,1228,5,956993123
3756,2316,4,966107077
1836,1197,5,974825890
1749,223,3,974842486
3513,1036,4,966975009
5176,2028,4,961860714
1591,2377,3,974813930
4785,265,5,963001440
3453,780,3,967238905
4682,1010,3,965656941
812,1513,1,975395919
2918,1747,3,999802663
3915,2699,4,965748338
5909,1219,4,957373135
5767,3257,4,959057518
3539,1245,5,966931801
3902,2013,5,965765661
1112,2978,3,974949842
2975,3037,5,971021441
3579,2087,4,966709503
5359,2174,4,975946544
723,2840,3,975524700
2387,161,4,974308014
1628,1073,4,978782070
5438,293,5,959998426
3295,2841,4,968057794
4414,2424,4,965703590
3659,3409,4,966444864
3884,1214,3,965816559
721,50,4,975775234
637,466,3,975736247
1150,218,1,974874262
3102,3127,1,969571365
2124,1408,4,974648521
4546,1270,5,964656568
1883,2130,3,974876148
1943,52,5,975735063
5955,2266,3,957111474
3590,575,5,966656703
339,235,4,976341458
958,1233,5,975128080
3401,2475,3,967432778
4233,3168,4,965312311
5795,2932,2,963891898
4510,968,3,966800936
1837,585,2,974842615
712,1544,3,975602387
278,2554,4,976586337
549,2146,2,976122722
2223,21,3,974600373
2814,2396,4,1028939405
3997,3366,5,965579174
935,3717,4,976669521
2355,931,4,974399633
1181,2890,3,974982623
5686,2067,2,958689947
548,246,5,976139432
4425,3076,3,965108278
5569,1854,4,959544854
5673,3614,4,958679560
2211,900,3,974607231
5431,2396,5,960069827
1577,2692,5,974737838
770,1194,3,975492339
3292,2752,5,968212081
2116,2346,3,980207977
1268,3654,5,974835568
4327,2160,4,965243460
2934,616,3,971499064
4458,879,2,965077145
4294,1416,5,970264719
1303,1034,5,974835212
4221,941,5,965316866
5271,2708,4,961140773
5493,1252,5,974323972
5144,3624,5,962035086
3841,3649,2,965999633
42,1387,5,978040784
858,2291,5,975344513
5394,2005,3,1003964235
5042,2657,3,962506044
3779,17,3,966032969
5271,2273,3,961140618
1451,1409,2,974760220
5551,3469,3,959458559
1824,2763,3,977202583
3963,3534,4,969764607
4334,76,4,965411123
1877,3912,3,977431285
511,3470,5,976206232
2724,2689,2,973273904
4939,1961,4,962827356
4953,6,4,962638850
2822,3417,4,973170678
2120,1722,4,974863479
2764,1288,4,973137362
3619,3810,4,966583516
721,3753,4,975779532
187,235,5,977077147
4367,1517,4,965183538
1164,3949,4,977274134
1613,2770,4,974729881
3994,541,4,966701325
4446,2121,2,965089520
4464,2016,2,965070386
1837,2433,4,974839191
129,762,3,977435339
5350,1748,4,960661956
1514,3718,4,974757711
1899,1201,3,974695812
3217,527,4,968782664
5615,1180,4,959132789
1354,1215,4,974773863
3208,288,4,968555666
3670,1235,4,966375986
285,1213,5,976579037
4556,923,5,964627488
5955,2947,3,957108714
366,899,5,978472459
48,915,3,978061934
4084,3055,3,965861707
3178,2023,2,968781180
22,316,3,978154862
5354,1356,2,960597954
3380,21,3,967674833
533,2278,4,976208011
4102,374,1,965411727
2472,3203,3,977006492
2793,1834,5,972933937
3590,1721,4,966653966
2576,3441,3,973899298
2453,2858,4,974188023
1053,3165,3,974953930
4647,3317,5,963971183
1698,112,4,975871986
2378,3697,4,974331929
1142,3006,5,974873983
1331,3735,4,974953093
1733,1405,3,986711154
147,3300,3,977357913
3401,1300,1,967431475
4315,1721,3,965256132
3628,2355,4,969758476
1053,260,5,974953930
2344,1580,4,974413831
5818,2396,3,957909728
4389,2249,2,965165130
2935,2770,2,977019765
2244,2105,3,974597029
541,356,5,976125878
5900,2067,4,957426477
4411,1013,5,970368600
424,1603,3,976287051
1176,2100,3,974859220
2453,223,2,974188051
3435,25,2,970793690
878,185,3,975263852
2888,2410,2,972061721
1605,2240,3,975600575
1358,1036,5,974770978
4114,1762,4,965363792
2027,2908,4,974675068
1232,2797,4,974837303
984,3230,4,975117481
4388,424,3,966141739
3387,2360,5,990066957
651,1517,5,975977174
1150,1651,1,974875431
1958,1641,4,994387353
1727,3735,4,974786470
4668,1253,5,963801547
6016,1237,4,956957549
2808,3783,4,972777919
4942,3697,1,962642480
1211,356,1,976218749
2203,1085,5,974605925
2124,493,5,974650591
2677,593,5,973396276
4444,2676,3,965090141
4897,3070,3,962717490
308,912,4,976486063
4083,1527,3,965458750
4907,500,4,962682585
2012,1036,4,974675952
4264,920,3,965304784
1587,2174,3,974735858
4005,2774,4,1011462486
3471,1003,3,973298448
2969,1911,3,982770262
4784,852,4,963253989
2249,2329,5,974596882
624,1097,3,975788206
945,2028,4,975162979
303,1393,4,976504997
5453,1892,3,1029360239
5300,224,4,960977241
2320,3841,3,974476626
5209,3471,5,961605537
1470,3327,5,974753116
4257,1629,2,965306590
5433,1300,3,960424323
2383,421,4,974419260
442,590,4,978454211
629,1367,4,975784846
2659,1732,3,973470080
2952,145,3,982210188
3320,185,2,968523241
5005,1124,4,962598097
5230,1214,4,961461926
5728,1372,3,958466399
4037,1269,4,965507454
5443,2613,4,959980410
1282,2291,4,974791801
1505,468,3,983672543
2383,1962,4,974416227
2364,945,3,974344091
1483,1127,5,974752741
543,10,5,976120997
1947,1222,5,974692207
3336,1270,3,968096170
737,922,3,1011560760
5605,1015,1,959551081
235,3328,5,976770466
1837,3265,5,974842173
34,1393,5,978104329
716,1586,5,975532743
3598,490,1,966626553
3853,1974,3,970208291
4352,2485,4,965534362
3952,2791,2,974594704
4964,21,3,962614850
5108,2302,3,962338132
3983,1210,4,965617577
3834,1248,5,966396504
2767,2328,2,973122155
1097,25,3,974926736
4784,1042,4,963253440
3536,3555,5,966888261
654,1635,3,975700671
2430,3039,5,974225149
4665,3114,4,963845057
752,3146,1,991956736
4344,72,3,965332664
2020,1252,3,974678638
4298,3089,5,965445452
4834,1584,3,962930607
780,2138,4,975435937
5543,3260,2,959511689
2478,1,3,974655521
2223,1036,5,974600849
6011,1375,5,956783851
4253,111,4,965309007
4682,3088,4,977714894
1115,1635,4,975363271
602,3703,5,975877787
3824,2880,3,992953827
5428,457,5,960086173
5138,2921,2,962061952
4750,1259,4,963192819
6025,802,3,956731460
2038,1267,5,974671076
5479,3067,4,959868480
3967,932,3,967553622
1329,1912,2,977166745
1851,1375,3,991449155
2026,2530,2,974724499
1211,2455,4,976671268
2350,107,4,976143145
2643,3105,3,973561945
2555,1393,3,973997972
5765,2918,3,958182017
3001,1127,4,970617533
4124,160,3,965446457
1680,2867,5,974708813
1912,3836,4,997171119
2383,736,1,974323689
689,105,4,975584185
284,1302,4,976572354
3209,95,3,968546909
1624,1866,5,974852916
3720,2293,4,966251853
3129,3690,2,969291537
1782,2369,3,974701092
1447,2719,3,981016925
851,260,3,975348708
3085,1183,5,998322654
6016,1885,5,956780275
4261,3698,2,965306790
342,1210,5,976337710
4350,949,4,965202590
2750,1414,4,973200221
3358,34,5,967695252
2841,471,5,983744523
651,2476,3,975706278
3329,3728,3,967864877
5305,3618,4,963894039
3523,2672,2,966909372
3756,2036,3,966106182
3162,2406,3,968859037
3993,2959,5,965590870
1120,3071,4,974911934
4227,2021,5,965314051
3067,1552,4,969997180
4737,3683,5,963281876
1680,3863,4,974844425
520,527,4,976199634
1243,3948,4,974853869
1601,2278,3,978578456
2181,2394,2,974609645
333,3545,5,996352680
1343,111,5,975196407
1606,589,3,974735583
3493,3471,3,967040110
6039,661,3,956706019
3940,3951,4,1018864931
3735,417,4,966922242
3221,3702,5,968444162
3965,253,4,965858821
2361,1068,3,974377762
3778,2295,2,966037812
1415,3037,4,999284732
56,1923,4,977939751
889,3547,4,975255332
2790,1276,5,972941458
676,2683,4,975650050
422,1301,1,1042065507
2670,150,5,987740493
4607,3730,5,964306407
4425,2117,2,965109949
1173,2763,4,974860691
4344,2802,3,965243142
2175,1234,3,974609919
1350,898,3,974774236
5005,534,3,962593288
5575,1381,1,959293644
3011,2105,4,1021398322
5387,2366,4,961191424
2354,2407,4,974399212
869,3608,4,999376298
5367,3471,5,960499434
4879,2336,4,962769140
1609,2858,5,974732364
3260,3751,4,1019506716
1472,368,4,974768341
1127,1378,2,974910780
4558,923,5,964530448
4476,1129,3,965059977
2172,3418,3,1014437807
5805,247,4,958107287
136,832,1,977422984
631,2716,4,975779050
3125,1183,3,993073763
1234,3863,2,974842772
6007,1831,3,956792213
3217,2175,4,968454467
474,551,5,976238430
1033,247,4,974996884
4649,3678,5,963955541
403,3863,3,983048243
1252,2028,4,981131772
2018,2644,5,974675698
5972,1220,4,959717388
4728,3040,5,963353616
855,608,4,975465653
4303,1213,5,965266124
4250,3527,4,965308505
4631,2542,4,964040575
1761,1374,4,974703434
2085,355,2,974656371
4447,3219,2,965173716
303,3301,1,976507097
4535,2141,3,964720288
4386,2857,3,965233066
5791,2492,4,958089870
259,3555,2,976670560
3654,1376,4,966456904
1422,3317,4,992289723
3434,543,4,967336505
2745,357,5,973217351
1597,2952,3,976049159
5615,2496,3,959132364
3265,1841,1,968364314
3698,260,5,966294002
4813,1101,4,962930708
5293,1266,3,961055459
1676,1616,3,974797659
314,2857,2,976753033
1775,1262,4,974703852
770,1917,2,976184372
1912,288,1,974862747
1465,1983,2,974765308
3823,3697,4,965945275
2933,1923,5,971487768
1130,349,3,975363468
5643,1296,4,958890894
5173,2947,4,961888844
4981,483,4,962599514
5378,2937,5,960402622
3128,1178,4,969291040
4001,2374,3,965571613
3216,172,1,968460325
2743,2154,3,973223855
1029,1537,4,980037016
5441,1884,4,959989559
3172,3213,4,968792824
2402,2890,3,974259722
3934,1556,1,965712048
1645,2093,5,975538006
2181,2069,4,974860755
372,2355,3,976305229
3520,564,3,980607837
1916,2852,4,974695986
4070,1222,5,965453313
4064,2346,3,965477463
319,1545,4,976419417
3829,1658,1,967054357
5208,2600,4,961625260
1889,3513,3,974692165
1209,3619,4,974845578
5226,1643,4,961566393
3626,1371,4,966608820
5878,35,1,1043783442
729,3175,5,975511853
1561,1035,4,985295891
5812,265,4,957946973
927,1393,5,975196276
1333,1676,4,974777175
4169,1080,3,965693026
1377,2861,4,974772715
1962,3063,4,974759946
1752,1845,5,975729909
757,2153,1,975454230
5684,3424,5,958611402
2204,2663,4,974603588
1873,1291,4,974693787
3205,1721,3,968564228
5751,2759,5,958308519
3591,1732,5,966644039
3425,319,4,967363864
3940,1483,1,965693668
2764,3408,4,973138709
4447,2456,2,965147118
3401,1340,1,980112874
490,2011,2,976215240
4352,592,5,965232682
5131,3072,5,962132707
3513,1883,3,966974111
2544,3035,4,974050008
1038,3179,3,974986900
5705,780,4,958544945
1941,532,2,989281496
169,3861,3,977200976
1181,968,2,974948572
1877,3316,3,977432678
3096,605,4,989437708
423,912,1,976281285
846,2791,5,975355888
2059,2329,5,974757532
1974,2371,4,974689868
2664,2997,1,973456672
3108,3704,3,969498096
1289,2366,3,974790184
5111,3645,4,962333661
346,3359,5,976336458
478,150,3,976940841
2321,16,2,974476109
2952,2997,5,971213235
4423,678,5,965114823
261,3363,4,976668350
3930,608,5,965705605
2569,1580,3,973912047
1880,1552,3,974695322
148,361,4,979577717
4169,2346,3,971579069
5543,2112,3,959512020
4566,480,4,964488885
4543,2787,2,965106486
1242,1875,4,976307141
204,1234,5,983855981
4928,3617,4,962670909
5847,2723,2,957792902
5543,2139,4,959556959
3077,1029,4,969831487
1207,2456,1,974843418
4298,293,3,965269557
157,930,4,977251154
3024,3173,4,970625902
157,2300,4,977249416
4715,2108,5,963508019
3829,489,1,965941016
1948,551,5,974692158
3329,1961,5,967864621
4090,2352,4,965426919
4014,1485,4,965537640
4644,913,5,963977745
2271,964,3,1007677684
2769,2640,4,973141293
1605,685,3,974927954
5286,3671,4,961091630
5035,3104,4,962552752
908,1673,4,975208186
1263,2491,1,974921565
3501,919,5,966999579
5367,1030,2,960501057
5883,198,2,957533328
1887,1947,5,974695402
1706,3200,3,974709308
5212,3089,5,961568512
3600,908,4,966625164
5172,1641,4,977084709
3992,2502,3,965601505
359,1215,3,976317211
1352,3578,3,992633952
4305,1754,4,967399621
1836,2176,4,974828813
5016,2028,3,962583608
5113,3704,1,962314022
